TINYVVOICE TWINS - COMPLETE CONTENT DATABASE
=============================================
Category,Word,Phonetic IPA,Sound File,Visual Description,Color Primary,Learning Priority,Week Introduced,Notes,Teaching Script,Confetti Colors
Animals,Dog,/dɔg/,dog-name.mp3 | dog-bark.mp3,Chunky orange dog sitting profile side view floppy ears warm eyes,Tangerine #FF8C00,HIGH,Week 1,"First word, strong emotional connection to pets. Clear bark sound. Highly recognizable for 2-year-olds.",The dog! Listen... Woof woof! Arooooo!,Orange + Yellow
Animals,Cat,/kæt/,cat-name.mp3 | cat-meow.mp3,Orange tabby cat sitting side profile pointed ears tail curved,Tangerine #FF8C00,HIGH,Week 1,"Second word, contrastive with dog. Meow is memorable. Soft fur texture appeal.",The cat! Listen... Meow meow meow!,Orange + Coral
Animals,Bird,/bɜrd/,bird-name.mp3 | bird-chirp.mp3,Bright blue songbird mid-flight wings spread long tail feathers,Brilliant Blue #1E90FF,HIGH,Week 1,"Visual movement appeal. Chirping sound is engaging. Introduce /b/ and /rd/ sounds.",The bird! Listen... Chirp chirp tweet!,Blue + Yellow
Animals,Fish,/fɪʃ/,fish-name.mp3 | fish-blub.mp3,Teal fish profile with bubbles gentle curved fins simple smile,Teal #20B2AA,MEDIUM,Week 1,"Calming color. Gentle sound. Safe pet intro. Bubbles add visual interest.",The fish! Listen... Blub blub... bubbles!,Teal + Light Blue
Animals,Cow,/kaʊ/,cow-name.mp3 | cow-moo.mp3,White and brown spotted cow simple chunky body standing profile side view,Warm Brown #8B4513,HIGH,Week 1,"Classic farm animal. Strong /aʊ/ diphthong. Iconic moo sound. Memory anchor.",The cow! Listen... Mooooo... Moooooo!,Orange + Brown
Animals,Pig,/pɪg/,pig-name.mp3 | pig-oink.mp3,Pink pig chunky body curly tail standing profile muddy feet,Hot Pink #FF1493,HIGH,Week 1,"Fun oink sound. Bright pink is engaging. Farmyard foundation.",The pig! Listen... Oink oink oink!,Pink + Orange
Animals,Sheep,/ʃip/,sheep-name.mp3 | sheep-baa.mp3,White fluffy sheep side profile thick wool texture simple face,Lime Green #32CD32,MEDIUM,Week 2,"Introduces /ʃ/ sound. Soft texture appeal. Baa sound memorable.",The sheep! Listen... Baa baa baa!",Green + White
Animals,Duck,/dʌk/,duck-name.mp3 | duck-quack.mp3,Bright yellow duck swimming profile water suggested ducks iconic shape,Sunny Yellow #FFD700,HIGH,Week 2,"Onomatopoeia engaged (quack = action). Water context adds richness. Fun movement animation.",The duck! Listen... Quack quack!,Yellow + Blue
Animals,Elephant,/ɛləfənt/,elephant-name.mp3 | elephant-trumpet.mp3,Large gray elephant side profile long trunk big ears standing tall,Gray #808080,MEDIUM,Week 2,"Majestic size. Trumpet sound is impressive. Long word intro. /ɛ/ and /ə/.",The elephant! Big! Trumpet sound...!,Gray + Warm Brown
Animals,Horse,/hɔrs/,horse-name.mp3 | horse-neigh.mp3,Brown horse side profile flowing mane muscular strong standing,Warm Brown #8B4513,MEDIUM,Week 2,"Strong neigh sound. /ɔ/ vowel. Farmyard expansion. Majestic feeling.",The horse! Listen... Neighhhh!,Brown + Orange
Animals,Chicken,/tʃɪkɪn/,chicken-name.mp3 | chicken-cluck.mp3,Orange-red chicken fluffy feathers standing profile simple crown on head,Coral #FF6B6B,MEDIUM,Week 2,"Introduces /tʃ/ affricate. Clucking is rhythmic. Farmyard expansion.",The chicken! Listen... Cluck cluck cluck!,Orange + Red
Animals,Lion,/laɪən/,lion-name.mp3 | lion-roar.mp3,Majestic golden lion big mane side profile strong stance fierce but friendly,Golden Orange #FF8C00,MEDIUM,Week 3,"Roar sound is impressive. /aɪ/ diphthong. Zoo animal intro. Powerful sound.",The lion! Hear the roar... ROAAAAAR!,Gold + Orange
Animals,Zebra,/zɛbrə/,zebra-name.mp3 | zebra-whinny.mp3,Black and white striped zebra side profile running motion dynamic,Black/White Striped,MEDIUM,Week 3,"Introduces /z/ sound. Striking black-white contrast. Zoo expansion. Whinny is unique.",The zebra! Stripes! Whinny sound!",White + Black
Animals,Giraffe,/dʒɪraf/,giraffe-name.mp3 | giraffe-silent.mp3,Tall tan giraffe long neck spotted pattern reaching upward,Tan/Orange #FF8C00,MEDIUM,Week 3,"Long word. /dʒ/ intro. Distinctive silhouette. Giraffes are quiet. /ɪ/ vowel.",The giraffe! So tall! Quiet friend.",Tan + Orange
Animals,Monkey,/mʌŋki/,monkey-name.mp3 | monkey-chatter.mp3,Brown monkey tail curled arms up playful sitting position expressive face,Warm Brown #8B4513,MEDIUM,Week 3,"Playful character. Chattering sound. /ʌ/ vowel. Zoo animal. Fun movement.",The monkey! Listen... Ooh ooh ooh!",Brown + Orange
Animals,Bear,/bɛr/,bear-name.mp3 | bear-growl.mp3,Golden-brown bear chunky powerful standing profile friendly face,Golden Brown #8B4513,MEDIUM,Week 3,"Strong growl sound. /ɛ/ vowel. Cuddly feeling. Powerful presence.",The bear! Listen... Grrrrrowl!,Brown + Gold
Animals,Rabbit,/ræbɪt/,rabbit-name.mp3 | rabbit-thump.mp3,White rabbit sitting ears up profile rounded body soft fluffy,White #FFFFFF,MEDIUM,Week 3,"Thumping sound unique. /æ/ vowel. Soft appearance. Hopping animation.",The rabbit! Thump thump with feet!",White + Pink
Animals,Mouse,/maʊs/,mouse-name.mp3 | mouse-squeak.mp3,Tiny gray mouse sitting profile big ears small eyes whiskers,Gray #808080,MEDIUM,Week 3,"High squeak sound engaging. /aʊ/ diphthong. Contrast in size.",The mouse! Squeak squeak!",Gray + White
Animals,Frog,/frɑg/,frog-name.mp3 | frog-croak.mp3,Bright green frog sitting profile bulging eyes warty texture simple,Lime Green #32CD32,MEDIUM,Week 4,"Croaking sound. /ɑ/ vowel. Water animal. Jumping animation.",The frog! Listen... Croak croak!",Green + Yellow
Animals,Turtle,/tɜrtəl/,turtle-name.mp3 | turtle-silent.mp3,Slow green-brown turtle side profile shell detailed round slow,Green-Brown,MEDIUM,Week 4,"Long shell visible. Multiple syllables. Slow movement.",The turtle! Slow and steady!",Green + Brown
Animals,Snake,/sneɪk/,snake-name.mp3 | snake-hiss.mp3,Colorful snake coiled pattern or straight S-shape scale texture,Red-Green Pattern,MEDIUM,Week 4,"Hissing sound. /eɪ/ diphthong. Gentle introduction (non-threatening).",The snake! Listen... Ssssss!",Red + Green
Animals,Penguin,/pɛŋɡwɪn/,penguin-name.mp3 | penguin-squawk.mp3,Black and white penguin standing profile waddling simple ice context,Black/White,MEDIUM,Week 4,"Squawk sound. /ɛ/ and /ɪ/ vowels. Distinctive shape. Waddling animation.",The penguin! Squawk squawk!",Blue + White
Animals,Fox,/fɑks/,fox-name.mp3 | fox-bark.mp3,Reddish-orange fox sitting profile pointed ears bushy tail clever eyes,Warm Orange #FF8C00,MEDIUM,Week 4,"Bark sound similar to dog but different. /ɑ/ vowel. Clever character.",The fox! Listen... Bark bark!",Orange + Red
Animals,Squirrel,/skwɪrəl/,squirrel-name.mp3 | squirrel-chatter.mp3,Brown-red squirrel sitting profile holding acorn bushy tail curled,Warm Brown #8B4513,MEDIUM,Week 4,"Chattering sound. /ɪ/ and /ə/ vowels. Holding nut visual. Active animation.",The squirrel! Chitter chitter!",Brown + Orange
Animals,Deer,/dɪr/,deer-name.mp3 | deer-snort.mp3,Brown graceful deer side profile antlers gentle eyes,Warm Brown #8B4513,MEDIUM,Week 5,"Snorting sound. /ɪ/ vowel. Gentle animal. Graceful movement.",The deer! Snort snort!",Brown + Tan
Animals,Goat,/ɡoʊt/,goat-name.mp3 | goat-bleat.mp3,White-brown goat standing profile beard small horns stubborn stance,Warm White/Brown,MEDIUM,Week 5,"Bleating sound. /oʊ/ diphthong. Farmyard. Playful character.",The goat! Listen... Baa baa baa!",White + Brown
Animals,Donkey,/dɑŋki/,donkey-name.mp3 | donkey-bray.mp3,Gray-brown donkey standing profile long ears stubborn face farmyard,Gray-Brown,MEDIUM,Week 5,"Braying sound iconic. /ɑ/ vowel. Farmyard character.",The donkey! Listen... Hee-haw!",Brown + White
Animals,Butterfly,/bʌtərflaɪ/,butterfly-name.mp3 | butterfly-flutter.mp3,Colorful butterfly wings spread orange-yellow purple detail pattern,Multi-Color,MEDIUM,Week 5,"Flutter sound subtle. /ʌ/ and /aɪ/ vowels. Flying animation. Delicate beauty.",The butterfly! Fluttering wings!",Coral + Yellow
Animals,Bee,/bi/,bee-name.mp3 | bee-buzz.mp3,Bright yellow-black bee side profile wings transparent simple,Sunny Yellow #FFD700,MEDIUM,Week 5,"Buzzing sound fundamental. /i/ vowel. Flying animation. Garden context.",The bee! Buzz buzz buzz!",Yellow + Black
Animals,Ladybug,/leɪdibaɡ/,ladybug-name.mp3 | ladybug-silent.mp3,Red ladybug black dots rounded shell side profile cute,Coral Red #FF3333,MEDIUM,Week 5,"Spotted pattern visual. /eɪ/ diphthong. Gentle insect. Simple word.",The ladybug! Spotted friend!",Red + Black
Colors,Red,/rɛd/,red-name.mp3 | red-object.mp3,Red solid bright saturation simple circle or apple with red,Red #FF3333,HIGH,Week 1,"Primary color. /ɛ/ vowel. Simple single-syllable word. Warm emotion.",The color RED! Like an apple!",Red + White
Colors,Blue,/blu/,blue-name.mp3 | blue-object.mp3,Bright blue solid saturation circle or sky or water context,Blue #1E90FF,HIGH,Week 1,"Primary color. /u/ vowel. Calm associations. Sky/water.",The color BLUE! Like the sky!",Blue + White
Colors,Yellow,/jɛloʊ/,yellow-name.mp3 | yellow-object.mp3,Bright sunny yellow solid circle or sun context,Sunny Yellow #FFD700,HIGH,Week 1,"Primary color. /ɛ/ and /oʊ/ vowels. Warm joyful. Sun context.",The color YELLOW! Like the sun!",Yellow + White
Colors,Green,/grin/,green-name.mp3 | green-object.mp3,Vibrant green solid saturation circle or leaf or plant context,Green #32CD32,HIGH,Week 1,"Primary color. /i/ vowel. Nature association. Growth feeling.",The color GREEN! Like the grass!",Green + White
Colors,Orange,/ɔrɪndʒ/,orange-name.mp3 | orange-object.mp3,Vibrant orange solid saturation circle or orange fruit,Orange #FF8C00,MEDIUM,Week 2,"Secondary color. Multi-syllable. /ɔ/ and /ɪ/ vowels. Fruit association.",The color ORANGE! Like an orange fruit!",Orange + Yellow
Colors,Purple,/pɜrpəl/,purple-name.mp3 | purple-object.mp3,Royal purple solid saturation circle or grape context,Purple #9D4EDD,MEDIUM,Week 2,"Secondary color. Multi-syllable. /ɜ/ and /ə/ vowels. Magical feeling.",The color PURPLE! Like grapes!",Purple + Pink
Colors,Pink,/pɪŋk/,pink-name.mp3 | pink-object.mp3,Bright hot pink solid saturation circle or flower context,Hot Pink #FF1493,MEDIUM,Week 2,"Secondary color. /ɪ/ vowel. Playful warm feeling.",The color PINK! Like a flower!",Pink + White
Colors,Brown,/braʊn/,brown-name.mp3 | brown-object.mp3,Warm brown solid saturation circle or tree context,Brown #8B4513,MEDIUM,Week 3,"Tertiary color. /aʊ/ diphthong. Earth/nature association.",The color BROWN! Like a tree!",Brown + Orange
Colors,White,/waɪt/,white-name.mp3 | white-object.mp3,Pure white simple circle or cloud context,White #FFFFFF,MEDIUM,Week 2,"Neutral. /aɪ/ diphthong. Light association. High contrast for demonstration.",The color WHITE! Like a cloud!",White + Blue
Colors,Black,/blæk/,black-name.mp3 | black-object.mp3,Deep black solid circle or night context,Black #2C3E50,MEDIUM,Week 3,"Neutral dark. /æ/ vowel. Night association. Used rarely to avoid darkness anxiety.",The color BLACK! Like the night!",Black + White
Colors,Gray,/ɡreɪ/,gray-name.mp3 | gray-object.mp3,Medium gray solid saturation circle or rock context,Gray #808080,LOW,Week 4,"Neutral secondary. /eɪ/ diphthong. Less engaging for toddlers.",The color GRAY! Like a rock!",Gray + White
Colors,Teal,/til/,teal-name.mp3 | teal-object.mp3,Vibrant teal-green-blue solid circle or water context,Teal #20B2AA,MEDIUM,Week 4,"Blend color. /i/ vowel. Water/cool associations. Engaging modern color.",The color TEAL! Like water!",Teal + Blue
Alphabet,A,/æ/ (short) & /eɪ/ (name),a-letter.mp3 | a-sound.mp3,Capital A and lowercase a simple formation big mouth open mouth shape,Red #FF3333,HIGH,Week 2,"First letter. /æ/ short and /eɪ/ long. Apple association. Open mouth sound.",The letter A! Say ahhhhh! Apple!",Red + Orange
Alphabet,B,/b/,b-letter.mp3 | b-sound.mp3,Capital B and lowercase b rounded bumps lip pop sensation,Brilliant Blue #1E90FF,HIGH,Week 2,"Second letter. /b/ voiced bilabial. Lip pop engaging. Ball association.",The letter B! Say buh! Ball!",Blue + White
Alphabet,C,/k/,c-letter.mp3 | c-sound.mp3,Capital C and lowercase c curved open gesture back-of-throat,Red #FF3333,MEDIUM,Week 2,"Third letter. /k/ velar. Cat association. Curved elegant shape.",The letter C! Say kuh! Cat!",Red + Orange
